,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,combination,condition_rank,status_rank
3809,155,2008.0,nissan,excellent,4 cylinders,gas,116806.0,clean,automatic,fwd,sedan,red,155 excellent clean sedan,4,6
3810,213,2013.0,hyundai,excellent,4 cylinders,gas,95866.0,clean,automatic,rwd,coupe,custom,213 excellent clean coupe,4,6
3811,15500,2007.0,toyota,excellent,6 cylinders,gas,77500.0,clean,automatic,4wd,SUV,silver,15500 excellent clean SUV,4,6
3812,176,2010.0,nissan,excellent,4 cylinders,gas,145860.0,clean,automatic,fwd,sedan,black,176 excellent clean sedan,4,6
3813,7495,2012.0,mazda,excellent,4 cylinders,gas,95225.0,clean,automatic,fwd,sedan,white,7495 excellent clean sedan,4,6
3814,13995,2013.0,ford,excellent,6 cylinders,gas,119072.0,clean,automatic,4wd,SUV,silver,13995 excellent clean SUV,4,6
3815,11995,2017.0,chevrolet,excellent,4 cylinders,gas,62182.0,clean,automatic,fwd,sedan,black,11995 excellent clean sedan,4,6
3816,15588,2017.0,chevrolet,like new,4 cylinders,gas,48000.0,clean,automatic,fwd,sedan,black,15588 like new clean sedan,5,6
3817,14995,2013.0,nissan,excellent,6 cylinders,gas,54582.0,rebuilt,automatic,rwd,sedan,custom,14995 excellent rebuilt sedan,4,4
3818,12995,2003.0,ford,excellent,8 cylinders,diesel,88126.0,clean,automatic,4wd,truck,red,12995 excellent clean truck,4,6
3819,14995,2014.0,ram,excellent,8 cylinders,gas,152515.0,clean,automatic,4wd,truck,white,14995 excellent clean truck,4,6
3820,7995,2012.0,chevrolet,good,6 cylinders,gas,192000.0,clean,automatic,rwd,van,white,7995 good clean van,3,6
3821,20900,2013.0,chevrolet,good,8 cylinders,gas,137000.0,clean,automatic,rwd,van,white,20900 good clean van,3,6
3822,12500,2010.0,chevrolet,excellent,8 cylinders,gas,159000.0,clean,automatic,4wd,SUV,silver,12500 excellent clean SUV,4,6
3823,6995,2004.0,chevrolet,good,6 cylinders,gas,134000.0,clean,automatic,rwd,truck,white,6995 good clean truck,3,6
3824,17295,2013.0,ram,excellent,8 cylinders,gas,102919.0,clean,automatic,4wd,truck,black,17295 excellent clean truck,4,6
3825,20988,2018.0,toyota,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,sedan,red,20988 like new clean sedan,5,6
3826,4950,2004.0,audi,excellent,6 cylinders,gas,103000.0,clean,automatic,4wd,sedan,brown,4950 excellent clean sedan,4,6
3827,27500,2010.0,chevrolet,excellent,8 cylinders,gas,99500.0,clean,automatic,4wd,truck,silver,27500 excellent clean truck,4,6
3828,2995,2007.0,honda,good,4 cylinders,gas,157000.0,clean,automatic,fwd,coupe,silver,2995 good clean coupe,3,6
3829,4995,2011.0,chevrolet,good,4 cylinders,gas,98000.0,clean,automatic,fwd,sedan,blue,4995 good clean sedan,3,6
3830,22500,2013.0,mercedes-benz,like new,6 cylinders,gas,47044.0,clean,automatic,rwd,convertible,blue,22500 like new clean convertible,5,6
3831,8995,2014.0,nissan,like new,4 cylinders,gas,32850.0,rebuilt,automatic,fwd,sedan,red,8995 like new rebuilt sedan,5,4
3832,32900,2019.0,ford,like new,4 cylinders,gas,20000.0,clean,automatic,4wd,SUV,white,32900 like new clean SUV,5,6
3833,5600,1999.0,bmw,excellent,8 cylinders,gas,153200.0,clean,automatic,rwd,sedan,silver,5600 excellent clean sedan,4,6
3834,15900,2013.0,chevrolet,good,8 cylinders,gas,120939.0,clean,automatic,4wd,pickup,grey,15900 good clean pickup,3,6
3835,8000,2010.0,chevrolet,good,8 cylinders,gas,209431.0,clean,automatic,rwd,truck,white,8000 good clean truck,3,6
3836,6000,2007.0,chevrolet,good,8 cylinders,gas,219000.0,clean,automatic,rwd,truck,white,6000 good clean truck,3,6
3837,13500,2015.0,volvo,excellent,4 cylinders,gas,92769.0,clean,automatic,fwd,SUV,white,13500 excellent clean SUV,4,6
3838,11900,2007.0,ford,excellent,8 cylinders,gas,73000.0,clean,automatic,4wd,truck,custom,11900 excellent clean truck,4,6
3839,2500,2001.0,lincoln,fair,8 cylinders,gas,185000.0,clean,automatic,4wd,SUV,custom,2500 fair clean SUV,2,6
3840,19991,2013.0,jeep,good,6 cylinders,gas,100660.0,clean,automatic,4wd,SUV,black,19991 good clean SUV,3,6
3841,12991,2011.0,dodge,good,6 cylinders,gas,95922.0,clean,automatic,rwd,sedan,custom,12991 good clean sedan,3,6
3842,9991,2006.0,chevrolet,good,8 cylinders,gas,151611.0,clean,automatic,rwd,truck,green,9991 good clean truck,3,6
3843,34588,2016.0,bmw,like new,6 cylinders,diesel,67000.0,clean,automatic,4wd,SUV,grey,34588 like new clean SUV,5,6
3844,5500,1999.0,ford,like new,10 cylinders,gas,165000.0,clean,automatic,rwd,truck,green,5500 like new clean truck,5,6
3845,7900,2006.0,ram,excellent,8 cylinders,gas,164936.0,clean,automatic,rwd,truck,white,7900 excellent clean truck,4,6
3846,27995,2018.0,cadillac,like new,6 cylinders,gas,47000.0,clean,automatic,fwd,SUV,white,27995 like new clean SUV,5,6
3847,14500,2016.0,ford,good,4 cylinders,gas,17000.0,clean,automatic,fwd,SUV,black,14500 good clean SUV,3,6
3848,11995,1994.0,mitsubishi,excellent,4 cylinders,diesel,108000.0,clean,manual,4wd,other,silver,11995 excellent clean other,4,6
3849,6500,2006.0,lexus,excellent,6 cylinders,gas,123000.0,clean,automatic,fwd,sedan,silver,6500 excellent clean sedan,4,6
3850,25000,2018.0,volkswagen,like new,4 cylinders,gas,20000.0,clean,other,fwd,convertible,white,25000 like new clean convertible,5,6
3851,4000,2012.0,kia,excellent,4 cylinders,gas,144000.0,clean,manual,fwd,coupe,grey,4000 excellent clean coupe,4,6
3852,10800,2008.0,subaru,good,4 cylinders,gas,140000.0,clean,manual,4wd,hatchback,silver,10800 good clean hatchback,3,6
3853,3250,1996.0,mercury,excellent,8 cylinders,gas,137000.0,clean,automatic,rwd,sedan,silver,3250 excellent clean sedan,4,6
3854,13690,2013.0,chevrolet,excellent,6 cylinders,gas,78000.0,clean,automatic,rwd,pickup,grey,13690 excellent clean pickup,4,6
3855,2750,2003.0,volkswagen,good,4 cylinders,gas,149.0,clean,automatic,fwd,sedan,grey,2750 good clean sedan,3,6
3856,9950,2011.0,infiniti,excellent,6 cylinders,gas,106814.0,clean,automatic,rwd,sedan,black,9950 excellent clean sedan,4,6
3857,4900,2008.0,toyota,good,4 cylinders,gas,116434.0,clean,automatic,fwd,sedan,silver,4900 good clean sedan,3,6
3858,7500,2015.0,fiat,excellent,4 cylinders,gas,50000.0,clean,automatic,fwd,hatchback,green,7500 excellent clean hatchback,4,6
3859,14990,2012.0,bmw,excellent,6 cylinders,gas,78790.0,clean,automatic,rwd,convertible,white,14990 excellent clean convertible,4,6
3860,7500,1999.0,chevrolet,good,8 cylinders,gas,89440.0,clean,automatic,4wd,SUV,brown,7500 good clean SUV,3,6
3861,24500,2017.0,gmc,excellent,6 cylinders,gas,34000.0,clean,automatic,fwd,SUV,silver,24500 excellent clean SUV,4,6
3862,15500,2017.0,honda,like new,4 cylinders,gas,17000.0,clean,automatic,fwd,sedan,grey,15500 like new clean sedan,5,6
3863,9900,2014.0,honda,excellent,4 cylinders,hybrid,68800.0,clean,automatic,fwd,hatchback,red,9900 excellent clean hatchback,4,6
3864,6500,2007.0,ford,excellent,6 cylinders,gas,131000.0,clean,automatic,fwd,SUV,white,6500 excellent clean SUV,4,6
3865,6399,2009.0,chevrolet,good,6 cylinders,gas,121040.0,clean,automatic,4wd,SUV,green,6399 good clean SUV,3,6
3866,30000,2015.0,chevrolet,excellent,8 cylinders,gas,57000.0,lien,automatic,4wd,truck,silver,30000 excellent lien truck,4,5
3867,10169,2013.0,audi,good,4 cylinders,gas,84550.0,clean,automatic,fwd,sedan,blue,10169 good clean sedan,3,6
3868,6500,1999.0,ford,good,8 cylinders,gas,168222.0,clean,automatic,rwd,pickup,white,6500 good clean pickup,3,6
3869,6900,2009.0,bmw,excellent,6 cylinders,gas,95508.0,clean,automatic,rwd,sedan,blue,6900 excellent clean sedan,4,6
3870,1995,2000.0,chevrolet,fair,6 cylinders,gas,104000.0,clean,automatic,4wd,SUV,white,1995 fair clean SUV,2,6
3871,5950,2006.0,honda,excellent,4 cylinders,gas,146005.0,clean,automatic,fwd,coupe,silver,5950 excellent clean coupe,4,6
3872,11900,2007.0,gmc,excellent,8 cylinders,gas,165000.0,clean,automatic,4wd,SUV,black,11900 excellent clean SUV,4,6
3873,3995,2004.0,bmw,good,6 cylinders,gas,187170.0,clean,automatic,rwd,sedan,silver,3995 good clean sedan,3,6
3874,8750,2019.0,mitsubishi,excellent,4 cylinders,gas,22252.0,clean,manual,fwd,hatchback,black,8750 excellent clean hatchback,4,6
3875,9490,2011.0,ford,excellent,6 cylinders,gas,147000.0,clean,automatic,rwd,truck,black,9490 excellent clean truck,4,6
3876,8700,2010.0,bmw,good,6 cylinders,gas,95800.0,clean,automatic,rwd,convertible,brown,8700 good clean convertible,3,6
3877,12495,2018.0,honda,excellent,4 cylinders,gas,57000.0,clean,automatic,fwd,sedan,white,12495 excellent clean sedan,4,6
3878,29500,2016.0,lexus,like new,6 cylinders,gas,39000.0,clean,automatic,4wd,SUV,grey,29500 like new clean SUV,5,6
3879,5900,2013.0,mazda,excellent,4 cylinders,gas,96086.0,clean,automatic,fwd,hatchback,black,5900 excellent clean hatchback,4,6
3880,28988,2015.0,chevrolet,like new,8 cylinders,gas,83000.0,clean,automatic,rwd,truck,brown,28988 like new clean truck,5,6
3881,4495,2003.0,infiniti,good,6 cylinders,gas,175000.0,clean,automatic,rwd,sedan,silver,4495 good clean sedan,3,6
3882,14988,2011.0,nissan,like new,8 cylinders,gas,151000.0,clean,automatic,4wd,truck,white,14988 like new clean truck,5,6
3883,3500,2004.0,volvo,good,5 cylinders,gas,170348.0,clean,automatic,fwd,sedan,white,3500 good clean sedan,3,6
3884,5500,2008.0,ford,excellent,8 cylinders,gas,233516.0,clean,automatic,4wd,pickup,red,5500 excellent clean pickup,4,6
3885,6200,2014.0,kia,excellent,4 cylinders,gas,46000.0,rebuilt,automatic,fwd,hatchback,brown,6200 excellent rebuilt hatchback,4,4
3886,3299,2008.0,lincoln,good,6 cylinders,gas,166705.0,clean,automatic,fwd,sedan,black,3299 good clean sedan,3,6
3887,9000,2004.0,jeep,good,6 cylinders,gas,177000.0,clean,automatic,4wd,SUV,brown,9000 good clean SUV,3,6
3888,4999,2008.0,nissan,excellent,6 cylinders,gas,106170.0,clean,automatic,fwd,sedan,silver,4999 excellent clean sedan,4,6
3889,5900,2011.0,hyundai,good,4 cylinders,gas,148310.0,clean,automatic,fwd,sedan,black,5900 good clean sedan,3,6
3890,13500,2004.0,ford,excellent,8 cylinders,diesel,156000.0,clean,automatic,4wd,truck,brown,13500 excellent clean truck,4,6
3891,10500,2008.0,mercedes-benz,excellent,6 cylinders,gas,67200.0,clean,automatic,rwd,convertible,silver,10500 excellent clean convertible,4,6
3892,14999,2012.0,rover,excellent,8 cylinders,gas,82692.0,clean,automatic,4wd,SUV,green,14999 excellent clean SUV,4,6
3893,9999,2013.0,kia,excellent,6 cylinders,gas,112828.0,clean,automatic,4wd,wagon,silver,9999 excellent clean wagon,4,6
3894,3800,2001.0,chevrolet,good,8 cylinders,gas,250000.0,clean,automatic,4wd,SUV,blue,3800 good clean SUV,3,6
3895,12799,2015.0,nissan,excellent,6 cylinders,gas,112971.0,clean,automatic,4wd,wagon,white,12799 excellent clean wagon,4,6
3896,16800,2015.0,chevrolet,excellent,4 cylinders,gas,157000.0,clean,automatic,4wd,pickup,white,16800 excellent clean pickup,4,6
3897,15988,2016.0,acura,like new,4 cylinders,gas,69912.0,clean,automatic,fwd,sedan,silver,15988 like new clean sedan,5,6
3898,4359,2007.0,ford,excellent,6 cylinders,gas,200000.0,clean,automatic,4wd,SUV,white,4359 excellent clean SUV,4,6
3899,9999,2014.0,chrysler,excellent,6 cylinders,gas,81138.0,clean,automatic,fwd,van,silver,9999 excellent clean van,4,6
3900,4999,2004.0,ram,excellent,8 cylinders,gas,98790.0,clean,automatic,rwd,truck,grey,4999 excellent clean truck,4,6
3901,5499,2011.0,dodge,excellent,4 cylinders,gas,118680.0,clean,automatic,rwd,hatchback,silver,5499 excellent clean hatchback,4,6
3902,6000,2014.0,nissan,excellent,4 cylinders,gas,80126.0,salvage,automatic,fwd,sedan,brown,6000 excellent salvage sedan,4,1
3903,7800,2014.0,dodge,excellent,6 cylinders,gas,104267.0,rebuilt,automatic,rwd,sedan,blue,7800 excellent rebuilt sedan,4,4
3904,22300,2017.0,chevrolet,excellent,6 cylinders,gas,35310.0,lien,automatic,rwd,coupe,blue,22300 excellent lien coupe,4,5
3905,4800,2005.0,jeep,good,6 cylinders,gas,147722.0,clean,automatic,rwd,SUV,white,4800 good clean SUV,3,6
3906,5950,2009.0,ford,excellent,8 cylinders,gas,190.0,clean,automatic,rwd,pickup,grey,5950 excellent clean pickup,4,6
3907,12400,2012.0,ford,excellent,8 cylinders,gas,144700.0,clean,automatic,rwd,SUV,white,12400 excellent clean SUV,4,6
3908,7900,2013.0,dodge,excellent,8 cylinders,gas,165176.0,clean,automatic,rwd,sedan,blue,7900 excellent clean sedan,4,6
3909,11999,2012.0,infiniti,excellent,6 cylinders,gas,130578.0,clean,automatic,4wd,sedan,grey,11999 excellent clean sedan,4,6
3910,4000,2008.0,honda,excellent,4 cylinders,gas,160000.0,clean,manual,fwd,sedan,black,4000 excellent clean sedan,4,6
3911,6999,2012.0,chevrolet,excellent,4 cylinders,gas,132424.0,clean,automatic,fwd,wagon,silver,6999 excellent clean wagon,4,6
3912,5400,2004.0,chevrolet,good,8 cylinders,gas,238000.0,clean,automatic,4wd,truck,grey,5400 good clean truck,3,6
3913,10994,2015.0,chevrolet,excellent,4 cylinders,gas,117488.0,clean,automatic,4wd,SUV,black,10994 excellent clean SUV,4,6
3914,9850,2006.0,chevrolet,excellent,8 cylinders,gas,173927.0,clean,automatic,4wd,truck,blue,9850 excellent clean truck,4,6
3915,17900,2014.0,audi,excellent,6 cylinders,gas,93850.0,clean,automatic,4wd,SUV,black,17900 excellent clean SUV,4,6
3916,6900,2006.0,ford,excellent,8 cylinders,gas,194337.0,clean,automatic,rwd,truck,red,6900 excellent clean truck,4,6
3917,500,2006.0,chevrolet,excellent,8 cylinders,gas,130567.0,clean,automatic,fwd,coupe,red,500 excellent clean coupe,4,6
3918,6200,2014.0,kia,excellent,4 cylinders,gas,45582.0,clean,manual,fwd,sedan,silver,6200 excellent clean sedan,4,6
3919,4695,1997.0,chevrolet,excellent,8 cylinders,gas,162013.0,clean,automatic,rwd,SUV,white,4695 excellent clean SUV,4,6
3920,17980,2013.0,ford,excellent,8 cylinders,gas,121003.0,clean,automatic,4wd,truck,black,17980 excellent clean truck,4,6
3921,9995,2013.0,subaru,excellent,4 cylinders,gas,87000.0,rebuilt,manual,rwd,coupe,blue,9995 excellent rebuilt coupe,4,4
3922,7995,2012.0,toyota,excellent,4 cylinders,gas,64685.0,rebuilt,automatic,fwd,hatchback,blue,7995 excellent rebuilt hatchback,4,4
3923,11500,2008.0,toyota,like new,8 cylinders,gas,241000.0,clean,automatic,4wd,SUV,white,11500 like new clean SUV,5,6
3924,7000,2003.0,chevrolet,excellent,8 cylinders,gas,250000.0,clean,automatic,4wd,truck,white,7000 excellent clean truck,4,6
3925,18200,2015.0,toyota,excellent,6 cylinders,gas,64801.0,clean,automatic,fwd,van,silver,18200 excellent clean van,4,6
3926,14979,2017.0,kia,like new,4 cylinders,gas,23700.0,clean,automatic,fwd,sedan,black,14979 like new clean sedan,5,6
3927,5500,2008.0,mitsubishi,excellent,6 cylinders,gas,128000.0,clean,manual,fwd,pickup,red,5500 excellent clean pickup,4,6
3928,25000,2018.0,gmc,excellent,8 cylinders,gas,17151.0,clean,automatic,rwd,van,white,25000 excellent clean van,4,6
3929,5200,2006.0,chevrolet,good,6 cylinders,gas,225000.0,clean,automatic,fwd,van,white,5200 good clean van,3,6
3930,30029,2019.0,jeep,like new,6 cylinders,gas,32500.0,clean,automatic,4wd,SUV,silver,30029 like new clean SUV,5,6
3931,6900,2010.0,toyota,excellent,4 cylinders,gas,82300.0,clean,automatic,fwd,sedan,black,6900 excellent clean sedan,4,6
3932,6000,2006.0,mercedes-benz,excellent,6 cylinders,gas,54000.0,clean,automatic,rwd,sedan,grey,6000 excellent clean sedan,4,6
3933,4700,2006.0,cadillac,excellent,6 cylinders,gas,163000.0,clean,automatic,4wd,coupe,blue,4700 excellent clean coupe,4,6
3934,13495,2017.0,toyota,excellent,4 cylinders,gas,71000.0,clean,automatic,fwd,sedan,black,13495 excellent clean sedan,4,6
3935,8990,2011.0,nissan,excellent,6 cylinders,gas,147209.0,clean,automatic,rwd,pickup,silver,8990 excellent clean pickup,4,6
3936,3995,2001.0,toyota,excellent,4 cylinders,gas,76902.0,clean,automatic,fwd,sedan,white,3995 excellent clean sedan,4,6
3937,28671,2019.0,ram,like new,6 cylinders,gas,14500.0,clean,automatic,rwd,truck,grey,28671 like new clean truck,5,6
3938,21000,2018.0,nissan,good,6 cylinders,gas,39852.0,clean,other,4wd,pickup,silver,21000 good clean pickup,3,6
3939,25282,2015.0,dodge,like new,8 cylinders,gas,30500.0,clean,automatic,rwd,coupe,black,25282 like new clean coupe,5,6
3940,7900,2011.0,bmw,excellent,6 cylinders,gas,89765.0,clean,automatic,4wd,sedan,white,7900 excellent clean sedan,4,6
3941,3950,2009.0,subaru,excellent,4 cylinders,gas,137882.0,clean,automatic,4wd,hatchback,silver,3950 excellent clean hatchback,4,6
3942,5200,2006.0,honda,excellent,4 cylinders,gas,152222.0,clean,automatic,fwd,sedan,grey,5200 excellent clean sedan,4,6
3943,3500,2003.0,nissan,excellent,6 cylinders,gas,133612.0,clean,automatic,4wd,SUV,grey,3500 excellent clean SUV,4,6
3944,3000,2000.0,honda,excellent,4 cylinders,gas,114038.0,clean,automatic,fwd,sedan,blue,3000 excellent clean sedan,4,6
3945,11872,2014.0,hyundai,like new,4 cylinders,gas,69500.0,clean,automatic,fwd,sedan,black,11872 like new clean sedan,5,6
3946,17995,2018.0,mitsubishi,like new,4 cylinders,gas,35447.0,clean,automatic,4wd,SUV,red,17995 like new clean SUV,5,6
3947,15860,2009.0,chevrolet,excellent,8 cylinders,gas,107311.0,clean,automatic,4wd,truck,black,15860 excellent clean truck,4,6
3948,16995,2011.0,chevrolet,excellent,8 cylinders,gas,104913.0,clean,automatic,4wd,truck,blue,16995 excellent clean truck,4,6
3949,4500,2010.0,jeep,good,6 cylinders,gas,150.0,clean,automatic,4wd,SUV,green,4500 good clean SUV,3,6
3950,12500,2009.0,gmc,like new,8 cylinders,gas,110000.0,clean,automatic,rwd,SUV,black,12500 like new clean SUV,5,6
3951,4000,2009.0,mazda,good,6 cylinders,gas,132000.0,clean,automatic,fwd,mini-van,blue,4000 good clean mini-van,3,6
3952,10650,2013.0,mazda,like new,4 cylinders,gas,90769.0,clean,manual,fwd,hatchback,silver,10650 like new clean hatchback,5,6
3953,2500,2006.0,chrysler,excellent,6 cylinders,gas,151396.0,clean,automatic,fwd,van,brown,2500 excellent clean van,4,6
3954,15991,2014.0,ram,good,8 cylinders,gas,121270.0,clean,automatic,4wd,truck,white,15991 good clean truck,3,6
3955,21362,2014.0,ford,excellent,6 cylinders,gas,98000.0,clean,automatic,4wd,truck,white,21362 excellent clean truck,4,6
3956,17000,2003.0,chevrolet,excellent,8 cylinders,gas,82000.0,clean,manual,rwd,coupe,black,17000 excellent clean coupe,4,6
3957,7900,2014.0,subaru,excellent,4 cylinders,gas,127854.0,clean,automatic,4wd,wagon,white,7900 excellent clean wagon,4,6
3958,26284,2015.0,ford,like new,6 cylinders,gas,74000.0,clean,automatic,rwd,truck,red,26284 like new clean truck,5,6
3959,7200,2007.0,mercedes-benz,excellent,6 cylinders,diesel,153000.0,clean,automatic,4wd,SUV,grey,7200 excellent clean SUV,4,6
3960,7500,2002.0,lexus,excellent,8 cylinders,gas,131360.0,clean,automatic,rwd,convertible,green,7500 excellent clean convertible,4,6
3961,2500,2010.0,lincoln,excellent,8 cylinders,other,175715.0,clean,automatic,rwd,sedan,black,2500 excellent clean sedan,4,6
3962,3350,1998.0,mercedes-benz,excellent,6 cylinders,gas,216000.0,clean,automatic,4wd,SUV,black,3350 excellent clean SUV,4,6
3963,6100,2010.0,buick,excellent,6 cylinders,gas,114124.0,clean,automatic,fwd,sedan,black,6100 excellent clean sedan,4,6
3964,4000,2006.0,ford,excellent,8 cylinders,gas,176952.0,clean,automatic,4wd,SUV,green,4000 excellent clean SUV,4,6
3965,21100,2014.0,gmc,good,6 cylinders,gas,75470.0,clean,automatic,4wd,pickup,silver,21100 good clean pickup,3,6
3966,3800,1999.0,lincoln,excellent,8 cylinders,gas,68656.0,clean,automatic,rwd,sedan,silver,3800 excellent clean sedan,4,6
3967,3000,2006.0,nissan,excellent,4 cylinders,gas,123181.0,clean,automatic,fwd,sedan,blue,3000 excellent clean sedan,4,6
3968,21900,2012.0,dodge,good,8 cylinders,gas,21189.0,clean,other,rwd,coupe,orange,21900 good clean coupe,3,6
3969,4000,2006.0,acura,good,4 cylinders,gas,101000.0,clean,automatic,fwd,coupe,white,4000 good clean coupe,3,6
3970,26988,2019.0,gmc,like new,4 cylinders,gas,8762.0,clean,automatic,fwd,SUV,white,26988 like new clean SUV,5,6
3971,3200,2008.0,chevrolet,like new,6 cylinders,gas,107000.0,clean,automatic,fwd,mini-van,grey,3200 like new clean mini-van,5,6
3972,10700,2012.0,toyota,excellent,4 cylinders,hybrid,91959.0,clean,automatic,fwd,hatchback,white,10700 excellent clean hatchback,4,6
3973,9588,2015.0,chevrolet,like new,4 cylinders,gas,38890.0,clean,manual,fwd,sedan,white,9588 like new clean sedan,5,6
3974,19991,2014.0,gmc,good,8 cylinders,gas,96809.0,clean,automatic,4wd,SUV,white,19991 good clean SUV,3,6
3975,6000,2006.0,jeep,good,8 cylinders,gas,197111.0,clean,automatic,4wd,SUV,white,6000 good clean SUV,3,6
3976,6499,2000.0,lincoln,excellent,8 cylinders,gas,55800.0,clean,automatic,rwd,sedan,white,6499 excellent clean sedan,4,6
3977,15988,2015.0,chevrolet,like new,6 cylinders,gas,61000.0,clean,automatic,rwd,coupe,black,15988 like new clean coupe,5,6
3978,7500,2006.0,ford,good,8 cylinders,gas,135000.0,clean,manual,rwd,coupe,silver,7500 good clean coupe,3,6
3979,25988,2017.0,dodge,like new,8 cylinders,gas,31285.0,clean,automatic,rwd,coupe,black,25988 like new clean coupe,5,6
3980,13495,2013.0,ford,good,8 cylinders,other,135554.0,clean,automatic,rwd,pickup,black,13495 good clean pickup,3,6
3981,29900,2016.0,ford,good,6 cylinders,gas,83989.0,clean,automatic,4wd,truck,white,29900 good clean truck,3,6
3982,18900,2019.0,nissan,good,4 cylinders,gas,31121.0,clean,automatic,fwd,SUV,silver,18900 good clean SUV,3,6
3983,16900,2018.0,dodge,good,6 cylinders,gas,51870.0,clean,automatic,fwd,van,white,16900 good clean van,3,6
3984,12895,2014.0,ford,good,6 cylinders,other,118610.0,clean,automatic,rwd,pickup,silver,12895 good clean pickup,3,6
3985,4490,2008.0,chevrolet,excellent,6 cylinders,gas,151300.0,clean,automatic,4wd,SUV,red,4490 excellent clean SUV,4,6
3986,4500,2007.0,toyota,excellent,6 cylinders,gas,228000.0,clean,automatic,fwd,SUV,green,4500 excellent clean SUV,4,6
3987,26000,2014.0,mercedes-benz,excellent,4 cylinders,diesel,103000.0,clean,automatic,rwd,van,white,26000 excellent clean van,4,6
3988,8500,2017.0,hyundai,like new,4 cylinders,gas,52000.0,clean,automatic,fwd,sedan,silver,8500 like new clean sedan,5,6
3989,4800,2009.0,subaru,good,4 cylinders,gas,162000.0,clean,manual,4wd,wagon,brown,4800 good clean wagon,3,6
3990,6000,2011.0,nissan,excellent,6 cylinders,gas,176500.0,clean,automatic,4wd,SUV,black,6000 excellent clean SUV,4,6
3991,8999,2009.0,ford,good,8 cylinders,gas,123000.0,clean,manual,rwd,coupe,silver,8999 good clean coupe,3,6
3992,13600,2014.0,toyota,excellent,4 cylinders,gas,62800.0,clean,automatic,4wd,SUV,silver,13600 excellent clean SUV,4,6
3993,4500,2008.0,honda,excellent,6 cylinders,gas,148000.0,clean,automatic,fwd,van,black,4500 excellent clean van,4,6
3994,7495,2013.0,subaru,excellent,6 cylinders,gas,182000.0,clean,automatic,4wd,wagon,green,7495 excellent clean wagon,4,6
3995,4395,2012.0,chevrolet,good,6 cylinders,gas,237212.0,clean,automatic,4wd,SUV,grey,4395 good clean SUV,3,6
3996,19900,2013.0,ford,good,6 cylinders,gas,126006.0,clean,automatic,4wd,truck,silver,19900 good clean truck,3,6
3997,21988,2012.0,toyota,like new,6 cylinders,gas,81378.0,clean,automatic,4wd,SUV,grey,21988 like new clean SUV,5,6
3998,20617,2015.0,jeep,excellent,6 cylinders,gas,57000.0,clean,automatic,4wd,SUV,grey,20617 excellent clean SUV,4,6
3999,16500,2004.0,chevrolet,good,8 cylinders,gas,135000.0,clean,manual,rwd,coupe,silver,16500 good clean coupe,3,6
4000,5900,2013.0,hyundai,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,sedan,silver,5900 excellent clean sedan,4,6
4001,3000,2008.0,dodge,excellent,6 cylinders,gas,149000.0,clean,automatic,fwd,mini-van,red,3000 excellent clean mini-van,4,6
4002,19950,2011.0,ford,excellent,8 cylinders,diesel,65439.0,clean,automatic,rwd,truck,white,19950 excellent clean truck,4,6
4003,1150,2000.0,chevrolet,excellent,4 cylinders,gas,92415.0,clean,manual,fwd,sedan,custom,1150 excellent clean sedan,4,6
4004,19995,2010.0,jeep,excellent,6 cylinders,gas,100493.0,clean,automatic,4wd,wagon,grey,19995 excellent clean wagon,4,6
4005,11995,2012.0,volkswagen,excellent,6 cylinders,diesel,116424.0,clean,automatic,4wd,SUV,black,11995 excellent clean SUV,4,6
4006,299,2008.0,chrysler,excellent,8 cylinders,gas,156423.0,clean,automatic,4wd,SUV,blue,299 excellent clean SUV,4,6
4007,6900,2007.0,volkswagen,excellent,5 cylinders,gas,90593.0,clean,automatic,fwd,convertible,white,6900 excellent clean convertible,4,6
4008,10995,2008.0,ram,excellent,8 cylinders,gas,126757.0,clean,automatic,4wd,pickup,blue,10995 excellent clean pickup,4,6
4009,3995,2006.0,volvo,excellent,4 cylinders,gas,148446.0,clean,automatic,fwd,sedan,white,3995 excellent clean sedan,4,6
4010,24999,2007.0,chevrolet,excellent,8 cylinders,gas,47000.0,clean,manual,rwd,coupe,yellow,24999 excellent clean coupe,4,6
4011,18995,2016.0,audi,excellent,8 cylinders,gas,45682.0,clean,automatic,4wd,sedan,black,18995 excellent clean sedan,4,6
4012,11500,2019.0,ford,like new,4 cylinders,gas,27400.0,lien,automatic,fwd,sedan,black,11500 like new lien sedan,5,5
4013,2995,2009.0,chevrolet,excellent,4 cylinders,gas,149000.0,clean,automatic,fwd,wagon,silver,2995 excellent clean wagon,4,6
4014,5775,2006.0,ford,like new,6 cylinders,gas,145000.0,clean,automatic,4wd,SUV,custom,5775 like new clean SUV,5,6
4015,2500,2000.0,ford,good,6 cylinders,gas,0.0,clean,automatic,rwd,convertible,green,2500 good clean convertible,3,6
4016,2500,2001.0,dodge,good,8 cylinders,gas,175025.0,clean,automatic,4wd,pickup,white,2500 good clean pickup,3,6
4017,5000,2006.0,ford,good,8 cylinders,gas,138500.0,clean,automatic,4wd,SUV,custom,5000 good clean SUV,3,6
4018,3295,2007.0,hyundai,excellent,4 cylinders,gas,148000.0,clean,automatic,fwd,sedan,silver,3295 excellent clean sedan,4,6
